round,mean_acc,std_acc,round_time,total_time
1,0.5168216093703447,0.22019652739806878,16.614630699157715,16.614630699157715
2,0.5166490107763334,0.19001429433061082,19.161015033721924,37.069352865219116
3,0.6333826839698606,0.16626244974315657,18.674685955047607,57.13213276863098
4,0.6144809899792066,0.20939200465460298,18.890379905700684,77.52087783813477
5,0.6471475649222415,0.17664837993566157,17.792360305786133,96.67495155334473
6,0.6461033850999615,0.20885620861570559,17.66322946548462,115.78142666816711
7,0.6943378649067933,0.18918377279790993,18.133286952972412,135.13815188407898
8,0.6700704804539183,0.2246283832930229,16.97916293144226,153.57885432243347
9,0.7200703384517668,0.18134169245385665,17.781922817230225,172.82993745803833
10,0.676801631247569,0.2257466128009634,18.9240243434906,193.0324046611786
11,0.7526176430511186,0.14904820212152503,18.56300663948059,213.47987532615662
12,0.6894159859705483,0.22089703574137926,18.34805917739868,233.1968641281128
13,0.7514322927342697,0.15564900891723238,18.474475860595703,253.0611972808838
14,0.7157508544678256,0.20834009649578122,17.742862224578857,272.133029460907
15,0.7574761940528539,0.155566364319185,17.300013542175293,290.771541595459
16,0.7086027784789889,0.21610854541930752,17.815478563308716,309.9617886543274
17,0.7717068894854614,0.15475684553533686,17.69027543067932,328.9312365055084
18,0.719654328546739,0.20409599365670622,17.513631105422974,347.84066247940063
19,0.75840907619209,0.15702790951693255,17.26729416847229,366.55644488334656
20,0.7282494336759578,0.20809217989037315,17.72826385498047,385.4473874568939
21,0.7770746002516308,0.1561121176638249,18.192190647125244,405.0318658351898
22,0.7202721974331198,0.1767486325555281,19.705631256103516,426.25872349739075
23,0.7519475455574686,0.1655185127661659,21.74731707572937,450.108038187027
24,0.7408013855829606,0.16425743030894535,20.681705713272095,472.70524525642395
25,0.7694283670390503,0.15274743920093475,21.99048900604248,496.1799533367157
26,0.7585642673767058,0.1568713390751723,20.13817071914673,517.9158549308777
27,0.7707649401947104,0.15374414950394666,20.325069665908813,539.7341074943542
28,0.7700262340053694,0.1555775790529507,23.22208333015442,564.6431248188019
29,0.7757478014013014,0.14864255871822007,17.17317533493042,583.3257486820221
30,0.7592604306890771,0.15714478838958093,12.453579187393188,596.7013382911682
31,0.7567075250826035,0.16511728715621093,11.884232759475708,609.7711770534515
1,0.5168216093703447,0.22019652739806878,9.949172258377075,9.949172258377075
2,0.5166490107763334,0.19001429433061082,9.425246477127075,20.185112237930298
3,0.6333826839698606,0.16626244974315657,10.226850986480713,31.173874378204346
