round,mean_acc,std_acc,round_time,total_time
1,0.5168216093703447,0.22019652739806878,18.15613555908203,18.15613555908203
2,0.5166490107763334,0.19001429433061082,19.96000909805298,39.68233609199524
3,0.6333826839698606,0.16626244974315657,20.537750959396362,61.87860107421875
4,0.6144809899792066,0.20939200465460298,20.081636428833008,83.71912741661072
5,0.6471475649222415,0.17664837993566157,22.525266408920288,107.54044103622437
6,0.6461033850999615,0.20885620861570559,27.187106609344482,136.6681845188141
7,0.6943378649067933,0.18918377279790993,21.827582836151123,160.22188186645508
8,0.6700704804539183,0.2246283832930229,20.056872129440308,182.27991342544556
9,0.7200703384517668,0.18134169245385665,21.285975217819214,205.58869218826294
10,0.676801631247569,0.2257466128009634,20.91419243812561,228.40512657165527
11,0.7526176430511186,0.14904820212152503,21.0644371509552,251.12493658065796
12,0.6894159859705483,0.22089703574137926,21.998154640197754,274.6636664867401
13,0.7514322927342697,0.15564900891723238,20.629874229431152,296.8214180469513
14,0.7157508544678256,0.20834009649578122,21.196478128433228,319.73679089546204
15,0.7574761940528539,0.155566364319185,21.025285720825195,342.7392201423645
16,0.7086027784789889,0.21610854541930752,20.12887668609619,364.29143738746643
17,0.7717068894854614,0.15475684553533686,19.879229307174683,385.9653959274292
18,0.719654328546739,0.20409599365670622,21.26503562927246,409.39043140411377
19,0.75840907619209,0.15702790951693255,21.788673877716064,433.15707421302795
20,0.7282494336759578,0.20809217989037315,21.050389051437378,456.0549590587616
21,0.7770746002516308,0.1561121176638249,21.295239686965942,478.99497723579407
22,0.7202721974331198,0.1767486325555281,20.99629831314087,501.50563526153564
23,0.7519475455574686,0.1655185127661659,21.2630136013031,524.6089684963226
24,0.7408013855829606,0.16425743030894535,20.688212156295776,547.0115447044373
25,0.7694283670390503,0.15274743920093475,21.707021474838257,570.6190707683563
26,0.7585642673767058,0.1568713390751723,21.12194561958313,593.4931170940399
27,0.7707649401947104,0.15374414950394666,20.557173013687134,615.5758831501007
28,0.7700262340053694,0.1555775790529507,24.400581121444702,641.3995735645294
29,0.7757478014013014,0.14864255871822007,22.966559171676636,666.0142669677734
30,0.7592604306890771,0.15714478838958093,23.90366554260254,691.5314552783966
31,0.7567075250826035,0.16511728715621093,21.51238441467285,715.0664451122284
32,0.7622931912623386,0.16713362608024196,21.917072772979736,738.8327839374542
33,0.772967598712648,0.16669560787539323,23.942646741867065,764.6766316890717
34,0.7947002364488389,0.14155335917110137,26.55465316772461,793.8813993930817
35,0.7528390686774232,0.17435140765165172,22.907370567321777,818.4560418128967
36,0.7708140969495996,0.16015705461885354,23.299439430236816,843.9306228160858
37,0.7539043133666201,0.17643586292426186,22.814369201660156,869.0053279399872
38,0.7504709328210516,0.1654920272922908,22.422524213790894,893.1132280826569
39,0.7732045769465073,0.1742182626306702,23.04146718978882,917.8299629688263
40,0.7797664986664992,0.16497581357651667,21.525037050247192,941.4378468990326
41,0.7927996512533412,0.16857134851825983,20.855196714401245,963.8395617008209
42,0.8006600840706426,0.14870927835313497,21.11794090270996,986.6716120243073
43,0.790900556649435,0.15953918279547064,21.102025985717773,1009.6446022987366
44,0.7904857824970754,0.15774524267870987,21.398897409439087,1032.805917263031
45,0.7960893629071123,0.14672687309145824,19.88176441192627,1054.2057135105133
46,0.7709444268376243,0.17789709612907073,21.15019392967224,1077.2788970470428
47,0.7765579688063444,0.17151905392374703,20.198853731155396,1099.1142175197601
48,0.7639332086246915,0.17365604119146297,21.077606916427612,1122.1709740161896
49,0.7808421424003463,0.1797351219014204,22.253310918807983,1146.1006813049316
50,0.7873807374175553,0.15592820104540445,21.61022925376892,1169.9788088798523
51,0.7894100853492939,0.14945213878657912,23.674819707870483,1195.6032936573029
52,0.7721649211262522,0.15354602150178606,22.90898108482361,1220.0725483894348
53,0.7786324554070071,0.14766002897393407,20.783815145492554,1242.3304948806763
54,0.7845684084225764,0.15565180511533547,21.391035318374634,1265.5967581272125
55,0.7835046990161237,0.16073809410632794,21.25614356994629,1288.8306999206543
56,0.7930038915649545,0.15638208166192727,22.331209659576416,1312.810833454132
57,0.7920354840634817,0.14791770905596785,21.61688542366028,1336.3442437648773
58,0.7929243315586811,0.1525886561827924,22.19663429260254,1360.7932922840118
59,0.7924619343202873,0.14915375400727418,25.50346064567566,1388.1636061668396
60,0.8030868504840781,0.14723735524429826,21.93754553794861,1411.9518682956696
61,0.7890266582656844,0.15509787220219706,25.162799835205078,1439.1515953540802
62,0.7789340667813223,0.1623266626535972,23.6955885887146,1464.8199639320374
63,0.7903367082357559,0.16446144686287148,23.09830403327942,1490.113830089569
64,0.795983259569982,0.15873755626335018,22.766985177993774,1514.8707859516144
65,0.780129909093418,0.17276758900430847,24.152506828308105,1541.027084827423
66,0.7711129137536056,0.16415324827785693,23.817184925079346,1567.0645995140076
67,0.7771990322537059,0.15386196506867658,22.972527503967285,1591.843180656433
68,0.7877538275579599,0.14555464811646243,22.36711072921753,1616.0301260948181
69,0.7902515797991247,0.14312940218280787,22.879374504089355,1640.488035440445
70,0.7947249738830516,0.14890122603920816,22.57586979866028,1664.735630273819
71,0.7926157917496637,0.14566159268070988,22.018587350845337,1688.7686507701874
72,0.7927610338717006,0.16166798553599449,23.400181531906128,1713.9239251613617
73,0.794034587826645,0.16655602391178617,21.31978964805603,1737.1358499526978
74,0.7827455916385498,0.174777001557459,22.964272260665894,1761.800179719925
75,0.7952502588748988,0.1613241636943023,21.4162654876709,1785.4155659675598
76,0.7936264014794537,0.14381986997177082,22.309245824813843,1810.095648765564
77,0.7885206448130643,0.1518745444291847,23.810493230819702,1835.6938712596893
78,0.783162524304896,0.1532749604498298,22.273826122283936,1859.9804513454437
79,0.7890595525805949,0.14862629548542708,22.168004512786865,1884.2147340774536
80,0.7964580406962393,0.14980172479739298,20.36466693878174,1906.3192601203918
81,0.7957328201758287,0.14669185174579447,20.775410890579224,1928.9136202335358
82,0.7979987127369034,0.15293227212474428,19.553113222122192,1950.1849455833435
83,0.7994769263117467,0.15710439427285494,20.21239185333252,1972.0919156074524
84,0.7852422880958119,0.15311500770253722,21.23677945137024,1994.8566415309906
85,0.795936740232931,0.15035942971023422,24.274134397506714,2021.0713984966278
86,0.7852732276736644,0.16022568162502132,22.64093589782715,2045.5122909545898
87,0.7949501640406536,0.14939534870260512,22.605048179626465,2069.983857870102
88,0.780333524609015,0.1616610586020583,22.20165777206421,2094.038415670395
89,0.7816854292153351,0.1549621225988464,24.508963584899902,2120.2804090976715
90,0.7847095617369377,0.1620743422129838,23.709938049316406,2145.6725265979767
91,0.7756351865920773,0.16601217472949573,24.50668239593506,2171.8239545822144
92,0.7844145554587554,0.15250045158102882,20.747047185897827,2194.6047971248627
93,0.7833720445124008,0.1480911122070605,20.703752040863037,2217.004817008972
94,0.7959512928870658,0.14431698437755464,21.230568647384644,2239.7174372673035
95,0.8026938538527286,0.15516327876823646,20.328136444091797,2261.477887868881
96,0.8104953868024402,0.1545464196165343,20.187615633010864,2283.09508728981
97,0.7994956181901274,0.1592478531326841,22.141467809677124,2306.9585037231445
98,0.7878634877927375,0.16409410459149548,22.152674913406372,2330.8789386749268
99,0.792144127191662,0.15521517796707016,22.501764059066772,2354.911339521408
100,0.7892228610040926,0.16119680136858125,23.514936447143555,2380.160272836685
101,0.7956610137786733,0.15945250695369317,22.48368215560913,2404.5683002471924
102,0.7855604819157431,0.1619099515777091,21.719077110290527,2427.9986979961395
103,0.775979913658035,0.16248015796072182,21.295008897781372,2451.0958123207092
104,0.7820350765999438,0.1666624549797326,21.716667413711548,2474.7466049194336
105,0.7935951929691657,0.15382143695997616,23.14381694793701,2500.0429422855377
106,0.7734316052640354,0.16848128106340868,22.200020790100098,2524.1753063201904
107,0.7822824799564785,0.16146548701250676,21.12522006034851,2547.0640296936035
108,0.7848062232216934,0.16981476213491511,22.18308997154236,2571.0782833099365
109,0.7959707780091816,0.15124823163473736,23.855568885803223,2597.014235019684
110,0.7879283026101235,0.1718280072438019,22.101299285888672,2621.154189825058
111,0.8005130779646273,0.15901484995415738,22.60318374633789,2645.293812274933
112,0.7948902637950751,0.1628303429067079,23.37041926383972,2670.4228990077972
113,0.80018608290353,0.16233561466825763,23.184032678604126,2695.5878937244415
114,0.7856914130431315,0.1586997191522794,23.022918462753296,2720.111133337021
115,0.791018401814148,0.16098879913906147,22.799349546432495,2744.737709760666
116,0.760726068406627,0.18726942346815623,22.463889837265015,2769.044265985489
117,0.7863319272868629,0.1500175900003248,23.548088788986206,2794.4602830410004
118,0.7839310831331349,0.1599285861994699,22.335236310958862,2818.5379672050476
119,0.7795535882877154,0.15441160113857838,23.100536584854126,2843.3314547538757
120,0.7859852713542029,0.16055580085455592,23.02388882637024,2868.4248547554016
121,0.7712889152694786,0.16650986846334248,23.298936367034912,2893.6890807151794
122,0.7865428626531156,0.17475727622052367,22.804933547973633,2918.1874639987946
123,0.7861679702459998,0.175330055845141,23.049556016921997,2943.0947353839874
124,0.7852439830665742,0.16286455784413395,23.77208685874939,2968.818482875824
125,0.7893140408894271,0.1560309632100862,23.977670669555664,2994.7336530685425
126,0.7752353442757607,0.16578581252882407,22.190257787704468,3018.7966690063477
127,0.7855184675295054,0.1761670958068981,22.52514100074768,3043.7866258621216
128,0.7838867836085267,0.16038056508571005,23.382543563842773,3069.1192231178284
129,0.7842798416032702,0.15319595360494925,21.497260570526123,3092.429442882538
130,0.7641297311145888,0.16149565885179593,21.316701412200928,3115.351910829544
131,0.7935677594349659,0.15269441255742994,24.522412061691284,3141.452637910843
132,0.7929103303546338,0.15650230759128528,24.25336503982544,3168.035632610321
133,0.7989195530395222,0.1641626403633317,24.077653646469116,3193.855276823044
134,0.7846195305514909,0.1696345471349858,23.91549515724182,3219.702120065689
135,0.7851157822107077,0.15782753121225862,23.12378215789795,3244.734763622284
136,0.7872269256253822,0.16281990901710205,24.236467838287354,3270.7841367721558
137,0.7862818160183062,0.15623412732126404,24.168588399887085,3296.8639681339264
138,0.7803955437452244,0.17612320623705613,23.16351890563965,3321.733143568039
139,0.7826313813395446,0.15859176932578617,22.46347689628601,3346.0410730838776
140,0.7812135652246542,0.16843751379001226,25.01004719734192,3372.8574147224426
141,0.7955748597856004,0.1752738780109487,24.227703332901,3399.093245744705
142,0.7789376390049848,0.17308672574963538,24.21983289718628,3425.006344795227
143,0.781199141065907,0.16306467820642362,23.420939683914185,3450.068334341049
144,0.7786465791674216,0.16114475387479338,25.541260480880737,3477.4346759319305
145,0.7866786260891167,0.1571071970195088,25.69638705253601,3505.264975309372
146,0.7864978994201564,0.16567073054441622,24.79446315765381,3532.226361989975
147,0.7845552856262401,0.16421208495411718,25.481780529022217,3559.4600908756256
148,0.7809122211632814,0.15732970869064705,22.372246503829956,3583.9358382225037
149,0.7981122440635137,0.1502998978986351,22.91031265258789,3609.4087755680084
150,0.7929093379234676,0.16904201349059422,24.949729442596436,3636.2506561279297
151,0.7932718613095543,0.15073392577664402,24.02475929260254,3662.427097797394
152,0.7961399439842518,0.16217356166032984,21.696058750152588,3686.0228493213654
153,0.8060725193921563,0.15659982187794605,21.95069718360901,3709.584743499756
154,0.7945741689281766,0.17140960403959843,21.049522399902344,3732.2167229652405
155,0.8014213003377441,0.15815150502044867,20.589455366134644,3754.5886080265045
156,0.7838589849526382,0.1761863985636621,20.127053260803223,3776.3494687080383
157,0.7982272702986054,0.1530190038929147,21.87358069419861,3799.866597175598
158,0.7835440692945962,0.15533087452374034,22.71042513847351,3824.3559663295746
159,0.794958809978267,0.1575083537993985,22.55231547355652,3848.725208759308
160,0.7868441508866425,0.15329865710731397,22.184592723846436,3872.625205516815
161,0.7880745045437098,0.1640730090371556,22.359078407287598,3896.7648134231567
162,0.7958317782217703,0.15967966621144156,21.711540937423706,3920.0922243595123
163,0.7911137976566494,0.16376155469656842,22.28793954849243,3944.1009092330933
164,0.7908646149927585,0.14812775000276035,23.201908826828003,3968.9523117542267
165,0.7969308856979073,0.14533930745367543,21.599823713302612,3992.2284166812897
166,0.7783511823000083,0.17160137788663432,22.32422423362732,4016.189721107483
167,0.7758111835959166,0.16303796171302504,21.764135122299194,4039.577122449875
168,0.7832703044107144,0.16163808172830976,21.15427803993225,4062.4323835372925
169,0.792991250173075,0.1629404654408256,20.926142692565918,4084.9066529273987
170,0.8065947392271541,0.15683617097611827,22.29132604598999,4108.886916637421
171,0.7825295877995307,0.17099010006835286,23.703036546707153,4134.677582740784
172,0.7843758710779637,0.15285281585330399,21.726232528686523,4158.227476358414
173,0.784353248376705,0.16385757800536693,22.06184220314026,4182.202843904495
174,0.7860470140357232,0.15079100483690897,23.000380039215088,4207.079646348953
175,0.7740654761882345,0.15844515875512089,23.93171525001526,4232.9866502285
176,0.7920350633061238,0.15807151987104734,22.43295192718506,4257.172363519669
177,0.7836454682610898,0.1567602739051476,24.473004579544067,4283.436639308929
178,0.7867403450165332,0.156526497197612,23.318132162094116,4308.56104850769
179,0.7772793786305106,0.16408732051526173,23.334141731262207,4333.946488380432
180,0.786254758666013,0.15843687655907712,23.447269201278687,4359.125878810883
181,0.7865037248953493,0.14915734326015007,22.24746799468994,4383.076275348663
182,0.7831246324789037,0.16632880417636323,21.451468229293823,4406.260144233704
183,0.7888383934325987,0.1607595320262495,21.422666549682617,4429.304384946823
184,0.7867701341540291,0.16978175887605107,21.72947907447815,4452.748098373413
185,0.7898698694210416,0.16823901343520947,22.24710178375244,4476.708802700043
186,0.7861889043285485,0.15330817926364876,22.624290704727173,4501.101054906845
187,0.7817630326409063,0.1639845311195605,22.69827651977539,4525.493657112122
188,0.7742871720500192,0.16760494320824548,22.266732931137085,4549.463360071182
189,0.7775218643585394,0.15975995303375376,23.842896699905396,4575.1437747478485
190,0.7934283767292424,0.159625135160468,24.068480730056763,4601.130596637726
191,0.7973584466068968,0.16090513414853191,22.268337726593018,4625.230397462845
192,0.7844545679999042,0.17405550024080638,21.411109447479248,4648.356462478638
193,0.7945096022218783,0.15616476196413878,21.74258017539978,4671.709127902985
194,0.7766335722924426,0.1552393789163456,24.87098479270935,4698.75662779808
195,0.7724656797308199,0.15418408211432216,23.375301122665405,4723.757735013962
196,0.7902330314016347,0.16159556213510076,22.947101593017578,4748.514079093933
197,0.7771861981813752,0.15828374933346445,23.39889907836914,4773.864414215088
198,0.7841026706591188,0.15942316116276783,23.625166416168213,4799.18892455101
199,0.7824574609026165,0.15774251600876898,23.732503414154053,4824.713117599487
200,0.7990077162842361,0.16045611605086763,15.433732271194458,4842.029480457306
